Gene Symbol,Gene ID,Interaction Count,Organism Count
N4BP2,55728,1,0
NAA15,80155,1,0
NADSYN1,55191,1,0
NAGS,162417,1,0
NAIF1,203245,1,0
NALF2,27112,1,0
NAMPT,10135,1,0
NAPG,8774,1,0
NAT1,9,1,0
NCCRP1,342897,1,0
NCKAP1L,3071,1,0
NCKIPSD,51517,1,0
NDC1,55706,1,0
NDEL1,81565,1,0
NDUFA10,4705,1,0
NDUFAF5,79133,1,0
NDUFB3,4709,1,0
NEBL,10529,1,0
NEFM,4741,1,1
NEK1,4750,1,0
NEK4,6787,1,0
NEK6,10783,1,0
NETO1,81832,1,0
NF1,4763,1,0
NFATC2,4773,1,0
NFIL3,4783,1,0
NFX1,4799,1,0
NGEF,25791,1,0
NGFR,4804,1,0
NHLH2,4808,1,0
NIBAN1,116496,1,0
NIBAN2,64855,1,0
NINJ2,4815,1,0
NIPAL1,152519,1,0
NKAIN2,154215,1,0
NKPD1,284353,1,0
NKX2-5,1482,1,0
NLRP10,338322,1,0
NLRP14,338323,1,0
NMBR,4829,1,0
NMES1,100301775,1,0
NOC4L,79050,1,0
NODAL,4838,1,0
NOL4L,140688,1,0
NOM1,64434,1,0
NOP14,8602,1,0
NOS1,4842,1,0
NOS2A,404036,1,0
NOX5,79400,1,0
NPEPL1,79716,1,0
NPFFR1,64106,1,0
NPM2,10361,1,0
NPY,4852,1,0
NPY5R,4889,1,0
NR3C2,4306,1,0
NR4A1,3164,1,0
NR5A2,2494,1,0
NR6A1,2649,1,0
NRG1,3084,1,1
NRXN1,9378,1,0
NSD2,7468,1,0
NT5C1B,93034,1,0
NUDT10,170685,1,0
NUDT15,55270,1,0
NUMA1,4926,1,0
NUPR1,26471,1,0
NXF3,56000,1,0
NXPE1,120400,1,0
NXPH1,30010,1,0
NXPH2,11249,1,0
NXPH4,11247,1,0
NYNRIN,57523,1,0
NYX,60506,1,0
OAS1A,246730,1,1
OAS1G,23960,1,1
OAS2,4939,1,0
OASL2,23962,1,1
ODAD2,55130,1,0
ODAD3,115948,1,0
OGDHL,55753,1,0
OGFRL1,79627,1,0
OLAH,55301,1,0
OLFM1,10439,1,0
OLIG2,10215,1,0
OMD,4958,1,0
OPCML,4978,1,0
OPHN1,4983,1,0
OPRD1,4985,1,1
OPRL1,4987,1,0
OPRM1,4988,1,0
OR10A2,341276,1,0
OR10AD1,121275,1,0
OR10G3,26533,1,0
OR10G4,390264,1,0
OR10J5,127385,1,0
OR10K2,391107,1,0
OR10Z1,128368,1,0
OR13C5,138799,1,0
OR13C8,138802,1,0
OR1D4,653166,1,0
OR1I1,126370,1,0
OR1N1,138883,1,0
OR1S2,219958,1,0
OR2A42,402317,1,0
OR2AJ1,127608,1,0
OR2AT4,341152,1,0
OR2B11,127623,1,0
OR2B3,442184,1,0
OR2F1,26211,1,0
OR2J2,26707,1,0
OR2L13,284521,1,0
OR2L2,26246,1,0
OR2M1P,388762,1,0
OR2M4,26245,1,0
OR2T1,26696,1,0
OR2T27,403239,1,0
OR2T29,343563,1,0
OR2T3,343173,1,0
OR2W1,26692,1,0
OR2Z1,284383,1,0
OR4C13,283092,1,0
OR4E2,26686,1,0
OR4F29,729759,1,0
OR4F5,79501,1,0
OR4K1,79544,1,0
OR4K15,81127,1,0
OR4K2,390431,1,0
OR4L1,122742,1,0
OR4N2,390429,1,0
OR4N5,390437,1,0
OR4P1P,79308,1,0
OR4P4,81300,1,0
OR51E1,143503,1,0
OR51E2,81285,1,0
OR51F2,119694,1,0
OR51G1,79324,1,0
OR51I2,390064,1,0
OR51L1,119682,1,0
OR51M1,390059,1,0
OR51V1,283111,1,0
OR52A5,390054,1,0
OR52B6,340980,1,0
OR52E4,390081,1,0
OR52E6,390078,1,0
OR52I1,390037,1,0
OR56A4,120793,1,0
OR5AS1,219447,1,0
OR5E1P,26343,1,0
OR5H2,79310,1,0
OR5J2,282775,1,0
OR5K1,26339,1,0
OR5M8,219484,1,0
OR5T3,390154,1,0
OR5W2,390148,1,0
OR6C2,341416,1,0
OR6C4,341418,1,0
OR6C70,390327,1,0
OR6K3,391114,1,0
OR6M1,390261,1,0
OR6W1P,89883,1,0
OR6Y1,391112,1,0
OR7A17,26333,1,0
OR7A2P,390894,1,0
OR7C1,26664,1,0
OR7C2,26658,1,0
OR7E24,26648,1,0
OR8B4,283162,1,0
OR8H2,390151,1,0
OR8H3,390152,1,0
OR8U1,219417,1,0
OR9G4,283189,1,0
ORAI3,93129,1,0
OSBPL5,114879,1,0
OSBPL7,114881,1,0
OSM,5008,1,0
OSR2,116039,1,0
OTUB2,78990,1,0
OTX2,5015,1,0
OVCH1,341350,1,0
OVCH2,341277,1,0
P2RX6,9127,1,0
P2RY8,286530,1,0
PACS1,55690,1,0
PACSIN2,11252,1,0
PADI2,11240,1,0
PADI6,353238,1,0
PAPPA,5069,1,0
PARP10,84875,1,1
PASD1,139135,1,0
PBXIP1,57326,1,0
PCDH1,5097,1,0
PCDH15,65217,1,0
PCDHA2,56146,1,0
PCDHA7,56141,1,0
PCDHB11,56125,1,0
PCDHB18P,54660,1,0
PCDHB7,56129,1,0
PCDHGA7,56108,1,0
PCGF5,84333,1,0
PCID2,55795,1,0
PCIF1,63935,1,0
PCK1,5105,1,1
PCNA,5111,1,1
PCP4L1,654790,1,0
PCSK1,5122,1,0
PCYT2,5833,1,1
PDCD1,5133,1,0
PDCD2,5134,1,0
PDCL2,132954,1,0
PDE1A,5136,1,0
PDE4B,5142,1,0
PDE5A,8654,1,0
PDE6A,5145,1,0
PDE6H,5149,1,0
PDP2,57546,1,0
PECAM1,5175,1,0
PELP1,27043,1,0
PEX3,8504,1,0
PFC,100653429,1,0
PFKL,5211,1,0
PGF,5228,1,0
PGLYRP1,8993,1,0
PGLYRP4,57115,1,0
PGR,5241,1,0
PHF7,51533,1,0
PHKG1,5260,1,0
PHLDA3,23612,1,0
PHRF1,57661,1,0
PI16,221476,1,0
PI3,5266,1,0
PICALM,8301,1,0
PIF1,80119,1,0
PIGQ,9091,1,0
PIK3C2A,5286,1,0
PIK3CG,5294,1,0
PIK3R1,5295,1,0
PIP5KL1,138429,1,0
PITX2,5308,1,0
PKLR,5313,1,1
PKP1,5317,1,0
PLA2G10,8399,1,0
PLA2G2D,26279,1,0
PLA2G3,50487,1,0
PLA2G4A,5321,1,1
PLAAT1,57110,1,0
PLAAT4,5920,1,0
PLAC9,219348,1,0
PLBD2,196463,1,0
PLCD4,84812,1,0
PLCE1,51196,1,0
PLD2,5338,1,0
PLEC,5339,1,0
PLEKHG7,440107,1,0
PLPP6,403313,1,0
PLPP7,84814,1,0
PLSCR4,57088,1,0
PLVAP,83483,1,0
PLXDC2,84898,1,0
PLXNC1,10154,1,0
PLXND1,23129,1,0
PMCHL1,5369,1,0
PMF1,11243,1,0
PMM2,5373,1,0
PNLIPRP2,5408,1,0
PNLIPRP3,119548,1,0
PNMA6A,84968,1,0
PNPLA5,150379,1,0
PNPLA7,375775,1,0
PODXL2,50512,1,0
POLQ,10721,1,0
POLR2L,5441,1,0
POM121L2,94026,1,0
POPDC1-AS1,154442,1,0
POU2AF1,5450,1,0
POU2F1,5451,1,0
POU3F1,5453,1,0
POU4F1,5457,1,0
POU4F2,5458,1,0
POU5F1,5460,1,0
PPBP,5473,1,0
PPFIA2,8499,1,0
PPP1CB,5500,1,0
PPP1R13B,23368,1,0
PPP1R3D,5509,1,0
PPP4R4,57718,1,0
PRAP1,118471,1,0
PRDM1,639,1,0
PRDM11,56981,1,0
PRDM13,59336,1,0
PRDM9,56979,1,0
PRICKLE1,144165,1,0
PRKAA1,5562,1,0
PRKCB,5579,1,0
PRKCE,5581,1,0
PRKCSH,5589,1,0
PRKG1,5592,1,0
PRKG2,5593,1,1
PRKRIP1,79706,1,0
PRM3,58531,1,0
PROK1,84432,1,0
PROX1,5629,1,0
PRR16,51334,1,0
PRR22,163154,1,0
PRR35,146325,1,0
PRR7,80758,1,0
PRRX1,5396,1,0
PRRX2,51450,1,0
PRUNE2,158471,1,0
PSD,5662,1,0
PSD3,23362,1,0
PSG4,5672,1,0
PSG9,5678,1,0
PSMF1,9491,1,0
PSORS1C2,170680,1,0
PTGER3,5733,1,0
PTGIS,5740,1,0
PTGR3,284273,1,0
PTH1R,5745,1,0
PTHLH,5744,1,0
PTK2,5747,1,1
PTK2B,2185,1,1
PTPDC1,138639,1,0
PTPN22,26191,1,0
PTPN3,5774,1,0
PTPRC,5788,1,0
PTPRH,5794,1,0
PTPRU,10076,1,0
PTRH1,138428,1,0
PTX3,5806,1,0
PXDC1,221749,1,0
PYCARD,29108,1,0
PYGO2,90780,1,0
PYY,5697,1,0
PYY2,23615,1,0
QPCT,25797,1,0
QTGAL,146712,1,0
R3HDML,140902,1,0
RAB11B,9230,1,0
RAB17,64284,1,0
RAB24,53917,1,0
RAB27B,5874,1,0
RAB3GAP2,25782,1,0
RAB9B,51209,1,0
RABEP2,79874,1,0
RAD51B,5890,1,0
RAD9B,144715,1,0
RAET1E,135250,1,0
RAG1,5896,1,0
RALGPS1,9649,1,0
RALGPS2,55103,1,0
RANBP10,57610,1,0
RANGAP1,5905,1,0
RAPGEF4,11069,1,0
RAPGEF5,9771,1,0
RAPGEFL1,51195,1,0
RASA1,5921,1,0
RASGRP2,10235,1,0
RASIP1,54922,1,0
RASL11A,387496,1,0
RASL12,51285,1,0
RASSF3,283349,1,0
RASSF9,9182,1,0
RAVER1,125950,1,0
RAVER2,55225,1,0
RBBP6,5930,1,0
RBM11,54033,1,0
RBM25,58517,1,0
RBM4,5936,1,0
RC3H2,54542,1,0
RCAN3,11123,1,0
RCE1,9986,1,0
RCN3,57333,1,0
RCOR1,23186,1,0
RCOR3,55758,1,0
RCSD1,92241,1,0
RCVRN,5957,1,1
RDH10,157506,1,0
RDH11,51109,1,0
RECQL4,9401,1,0
RELB,5971,1,0
RELCH,57614,1,0
REP15,387849,1,0
RERGL,79785,1,0
RFLNA,144347,1,0
RFPL1,5988,1,0
RFT1,91869,1,0
RFTN2,130132,1,0
RFWD3,55159,1,0
RFX2,5990,1,0
RGL1,23179,1,0
RGL2,5863,1,0
RGMB,285704,1,0
RGS14,10636,1,0
RHAG,6005,1,0
RHBDL3,162494,1,0
RHCG,51458,1,0
RHOH,399,1,0
RHOXF1,158800,1,0
RHOXF2,84528,1,0
RIBC2,26150,1,0
RIOX2,84864,1,0
RLBP1,6017,1,0
RNASE1,6035,1,0
RNASE11,122651,1,0
RNASE2,6036,1,0
RNASE6,6039,1,0
RNF115,27246,1,0
RNF125,54941,1,0
RNF149,284996,1,0
RNF151,146310,1,0
RNF157,114804,1,0
RNF17,56163,1,0
RNF170,81790,1,0
RNF32,140545,1,0
RNF39,80352,1,0
ROBO2,6092,1,0
ROPN1,54763,1,0
RORB,6096,1,0
RP1,6101,1,0
RPA2,6118,1,0
RPA4,29935,1,0
RPGRIP1,57096,1,0
RPL13AP17,399670,1,0
RRH,10692,1,0
RRM2,6241,1,0
RRP1B,23076,1,0
RRP7A,27341,1,0
RSAD2,91543,1,0
RTN3,10313,1,0
RTP3,83597,1,0
RTP4,64108,1,1
RUNDC3A,10900,1,0
RXFP1,59350,1,0
RXFP4,339403,1,0
RXR,778746,1,0
S100A7A,338324,1,0
S100A8,6279,1,0
S1PR1,1901,1,0
SAGE1,55511,1,0
SARS2,54938,1,0
SAV1,60485,1,0
SAXO4,220004,1,0
SBK1,388228,1,0
SBNO1,55206,1,0
SBSPON,157869,1,0
SCAF1,58506,1,0
SCD4,329065,1,0
SCHIP1,29970,1,0
SCMH1,22955,1,0
SCML2,10389,1,0
SCN1A,6323,1,0
SCN1B,6324,1,0
SCN5A,6331,1,0
SCP2D1,140856,1,0
SDR9C7,121214,1,0
SEC14L3,266629,1,0
SELENOP,6414,1,0
SELENOV,348303,1,0
SEMA7A,8482,1,0
SEPTIN11,55752,1,0
SEPTIN8,23176,1,0
SERPINA7,6906,1,0
SERPINA9,327657,1,0
SESN3,143686,1,0
SETX,23064,1,0
SF3B4,10262,1,0
SFMBT2,57713,1,0
SFRP5,6425,1,0
SFTA2,389376,1,0
SFXN5,94097,1,0
SGK3,23678,1,0
SGPP2,130367,1,0
SH3TC2,79628,1,0
SHANK2,22941,1,0
SHB,6461,1,0
SHISA2,387914,1,0
SHISA5,51246,1,1
SHPRH,257218,1,0
SIAH3,283514,1,0
SIGLEC10,89790,1,0
SIM1,6492,1,0
SIPA1L3,23094,1,0
SKI,6497,1,0
SKN-1,177343,1,1
SLA,6503,1,0
SLC10A3,8273,1,0
SLC13A4,26266,1,0
SLC16A2,6567,1,0
SLC16A5,9121,1,0
SLC17A2,10246,1,0
SLC18B1,116843,1,0
SLC19A1,6573,1,0
SLC1A2,6506,1,0
SLC1A3,6507,1,0
SLC1A5,6510,1,0
SLC1A6,6511,1,0
SLC22A10,387775,1,0
SLC22A2,6582,1,0
SLC22A20,381203,1,0
SLC22A25,387601,1,0
SLC22A5,6584,1,0
SLC22A8,9376,1,0
SLC24A4,123041,1,0
SLC25A2,83884,1,0
SLC25A45,283130,1,0
SLC26A9,115019,1,0
SLC29A2,3177,1,0
SLC2A1,6513,1,1
SLC2A14,144195,1,0
SLC2A9,56606,1,0
SLC30A2,7780,1,0
SLC30A4,7782,1,0
SLC34A2,10568,1,0
SLC35D3,340146,1,0
SLC35G1,159371,1,0
SLC38A4,55089,1,0
SLC38A6,145389,1,0
SLC39A5,283375,1,0
SLC39A9,55334,1,0
SLC43A3,29015,1,0
SLC4A1,6521,1,0
SLC4A10,57282,1,0
SLC51A,200931,1,0
SLC51B,123264,1,0
SLC5A11,115584,1,0
SLC5A4,6527,1,0
SLC5A7,60482,1,0
SLC66A3,130814,1,0
SLC6A11,6538,1,0
SLC6A16,28968,1,0
SLC6A19,340024,1,0
SLC6A3,6531,1,0
SLC6A8,6535,1,0
SLC7A4,6545,1,0
SLC7A6,9057,1,0
SLC8A3,6547,1,0
SLCO1A2,6579,1,0
SLFN12,55106,1,0
SLFN13,146857,1,0
SLITRK5,26050,1,0
SMAD9,4093,1,0
SMARCA2,6595,1,0
SMC1B,27127,1,0
SMCO3,440087,1,0
SMCR5,140771,1,0
SMF-3,177044,1,1
SMIM3,85027,1,0
SMYD1,150572,1,0
SNHG15,285958,1,0
SNORD123,100113384,1,0
SNTB1,6641,1,0
SNTG1,54212,1,0
SNX13,23161,1,0
SNX8,29886,1,0
SOCS4,122809,1,0
SOCS6,9306,1,0
SOD2,6648,1,1
SOHLH1,402381,1,0
SORBS3,10174,1,0
SOS2,6655,1,0
SOSTDC1,25928,1,0
SOWAHD,347454,1,0
SOX14,8403,1,0
SPAG11B,10407,1,0
SPATA13,221178,1,0
SPATA19,219938,1,0
SPATA3,130560,1,0
SPATA31E1,286234,1,0
SPATA6L,55064,1,0
SPATA9,83890,1,0
SPATS1,221409,1,0
SPATS2,65244,1,0
SPC24,147841,1,0
SPDYA,245711,1,0
SPG4,100192328,1,0
SPHK1,8877,1,0
SPIB,6689,1,0
SPIN2A,54466,1,0
SPINT4,391253,1,0
SPMIP7,100130988,1,0
SPOCD1,90853,1,0
SPP1,6696,1,1
SPP2,6694,1,0
SPRR1A,6698,1,1
SPRR3,6707,1,0
SPRYD7,57213,1,0
SPSB4,92369,1,0
SPTY2D1,144108,1,0
SRGAP1,57522,1,0
SRGAP3,9901,1,0
SRL,6345,1,0
SRRM5,100170229,1,0
SSH3,54961,1,0
ST3GAL1,6482,1,0
ST6GALNAC3,256435,1,0
ST8SIA3,51046,1,0
STAB2,55576,1,0
STAG1,10274,1,0
STAU,37065,1,0
STH,246744,1,0
STK32A,202374,1,0
STN1,79991,1,0
STON2,85439,1,0
STRA8,346673,1,0
STRN,6801,1,0
STRN4,29888,1,0
STX12,23673,1,0
STX6,10228,1,0
STXBP1,6812,1,0
STXBP5L,9515,1,0
STYX,6815,1,0
SV2B,9899,1,0
SVIL,6840,1,0
SYN3,8224,1,0
SYNPR,132204,1,0
SYPL2,284612,1,0
SYT2,127833,1,0
SYT3,84258,1,0
SYTL5,94122,1,0
TAAR2,9287,1,0
TAAR6,319100,1,0
TAC4,255061,1,0
TACC3,10460,1,0
TAF4B,6875,1,0
TAF8,129685,1,0
TAGAP,117289,1,0
TAMALIN,160622,1,0
TAOK2,9344,1,0
TAS1R2,80834,1,0
TAS1R3,83756,1,0
TAS2R16,50833,1,0
TAS2R20,259295,1,0
TAS2R41,259287,1,0
TAS2R42,353164,1,0
TAS2R50,259296,1,0
TBC1D10A,83874,1,0
TBC1D13,54662,1,0
TBC1D21,161514,1,0
TBC1D31,93594,1,0
TBX15,6913,1,0
TBX19,9095,1,0
TBX22,50945,1,0
TBXT,6862,1,0
TCF21,6943,1,0
TCF23,150921,1,0
TCL1A,8115,1,0
TCL6,27004,1,0
TCN1,6947,1,0
TCOF1,6949,1,0
TCP11L2,255394,1,0
TCTA,6988,1,0
TDO2,6999,1,0
TDRD9,122402,1,0
TENM1,10178,1,0
TENT5D,169966,1,0
TEP1,7011,1,0
TERB2,145645,1,0
TEX14,56155,1,0
TEX26,122046,1,0
TFB1M,51106,1,0
TFEC,22797,1,0
TFR2,7036,1,0
TGFB1,7040,1,1
TGFBR1,7046,1,0
TGFBR3,7049,1,0
TGFBRAP1,9392,1,0
THAP8,199745,1,0
THEM5,284486,1,0
THEMIS,387357,1,0
THOC7,80145,1,0
THRA,7067,1,0
THRSP,7069,1,0
THTPA,79178,1,0
TIFAB,497189,1,0
TIGD7,91151,1,0
TIMM29,90580,1,0
TIMM8A,1678,1,0
TIPIN,54962,1,0
TIRAP,114609,1,0
TLCD5,219902,1,0
TLN2,83660,1,0
TLR2,7097,1,0
TM6SF2,53345,1,0
TMEM121B,27439,1,0
TMEM132B,114795,1,0
TMEM132E-DT,400591,1,0
TMEM144,55314,1,0
TMEM151B,441151,1,0
TMEM161B,153396,1,0
TMEM174,134288,1,0
TMEM185A,84548,1,0
TMEM215,401498,1,0
TMEM229B,161145,1,0
TMEM244,253582,1,0
TMEM252,169693,1,0
TMEM266,123591,1,0
TMEM270,135886,1,0
TMEM41B,440026,1,0
TMEM43,79188,1,0
TMEM61,199964,1,0
TMF1,7110,1,0
TMPRSS11F,389208,1,0
TMPRSS7,344805,1,0
TMSB15B,286527,1,0
TMUB2,79089,1,0
TMX4,56255,1,0
TNFRSF1B,7133,1,0
TNFSF10,8743,1,0
TNFSF8,944,1,0
TNS3,64759,1,0
TOE1,114034,1,0
TOGARAM1,23116,1,0
TPD52L1,7164,1,0
TPM2,7169,1,0
TPST2,8459,1,0
TRAF3IP3,80342,1,0
TRAPPC13,80006,1,0
TREM2,54209,1,0
TREML4,285852,1,0
TRF,22041,1,1
TRGV9,6983,1,0
TRHDE,29953,1,0
TRIM31,11074,1,0
TRIM38,10475,1,0
TRIM6,117854,1,0
TRIM61,391712,1,0
TRIO,7204,1,0
TRMT61A,115708,1,0
TRNAU1AP,54952,1,0
TROAP,10024,1,0
TRPA1,8989,1,0
TRPC7,57113,1,0
TRPM2,7226,1,0
TRPV6,55503,1,0
TRRAP,8295,1,0
TSGA10IP,254187,1,0
TSHZ3,57616,1,0
TSKS,60385,1,0
TSPAN3,10099,1,0
TSPEAR-AS2,114043,1,0
TSPO2,222642,1,0
TTC22,55001,1,0
TTC23L,153657,1,0
TTC6,319089,1,0
TTC7A,57217,1,0
TTC7B,145567,1,0
TTK,7272,1,0
TTLL8,164714,1,0
TTTY11,83866,1,0
TTTY14,83869,1,0
TTTY18,252950,1,0
TUBAL3,79861,1,0
TUBB3,10381,1,1
TUT7,79670,1,0
TWSG1,57045,1,0
TXN2,25828,1,1
TXNDC2,84203,1,0
TYW1,55253,1,0
UBASH3A,53347,1,0
UBE2D2,7322,1,0
UBE2I,7329,1,0
UBE2J2,118424,1,0
UBE2L6,9246,1,1
UBQLN2,29978,1,0
UBQLN3,50613,1,0
UBR4,23352,1,0
UCP1,7350,1,0
UGT2B11,10720,1,0
UMOD,7369,1,0
UNC13A,23025,1,0
UNC79,57578,1,0
UNKL,64718,1,0
UROC1,131669,1,0
USE1,55850,1,0
USH1G,124590,1,0
USHBP1,83878,1,0
USO1,8615,1,0
USP12,219333,1,0
USP18,11274,1,1
USP28,57646,1,0
USP32,84669,1,0
USP32P2,220594,1,0
USP35,57558,1,0
USP53,54532,1,0
USP6NL,9712,1,0
UTP25,27042,1,0
UTRN,7402,1,0
VAMP4,8674,1,0
VANGL1,81839,1,0
VCY,9084,1,0
VDR,7421,1,0
VENTX,27287,1,0
VGLL2,245806,1,0
VILL,50853,1,0
VIPAS39,63894,1,0
VN1R5,317705,1,0
VPS13D,55187,1,0
VRK2,7444,1,0
VRTN,55237,1,0
VSIG1,340547,1,0
WBP2NL,164684,1,0
WDFY3,23001,1,0
WDFY4,57705,1,0
WDR17,116966,1,0
WDR31,114987,1,0
WDR33,55339,1,0
WDR64,128025,1,0
WFDC11,259239,1,0
WFDC12,128488,1,0
WFDC5,149708,1,0
WNT11,7481,1,0
WNT7A,7476,1,0
WNT8B,7479,1,0
WNT9A,7483,1,0
WRAP73,49856,1,0
WWOX,51741,1,0
XBP1,7494,1,1
XDH,7498,1,1
XKR6,286046,1,0
XKRY,9082,1,0
XPNPEP3,63929,1,0
XRN1,54464,1,0
XRRA1,143570,1,0
XXYLT1,152002,1,0
YES1,7525,1,0
ZBED2,79413,1,0
ZBP1,81030,1,1
ZBTB16,7704,1,0
ZBTB22,9278,1,0
ZBTB3,79842,1,0
ZBTB49,166793,1,0
ZC3H7B,23264,1,0
ZC3HC1,51530,1,0
ZDHHC22,283576,1,0
ZFP1,162239,1,0
ZFP36,7538,1,0
ZFP41,286128,1,0
ZFP42,132625,1,0
ZIC4,84107,1,0
ZMYM1,79830,1,0
ZMYND8,23613,1,0
ZNF100,163227,1,0
ZNF107,51427,1,0
ZNF121,7675,1,0
ZNF142,7701,1,0
ZNF215,7762,1,0
ZNF219,51222,1,0
ZNF225,7768,1,0
ZNF235,9310,1,0
ZNF285CP,646915,1,0
ZNF286A,57335,1,0
ZNF292,23036,1,0
ZNF326,284695,1,0
ZNF345,25850,1,0
ZNF37BP,100129482,1,0
ZNF384,171017,1,0
ZNF408,79797,1,0
ZNF425,155054,1,0
ZNF43,7594,1,0
ZNF442,79973,1,0
ZNF443,10224,1,0
ZNF502,91392,1,0
ZNF503,84858,1,0
ZNF518A,9849,1,0
ZNF524,147807,1,0
ZNF543,125919,1,0
ZNF544,27300,1,0
ZNF548,147694,1,0
ZNF561,93134,1,0
ZNF570,148268,1,0
ZNF575,284346,1,0
ZNF589,51385,1,0
ZNF599,148103,1,0
ZNF641,121274,1,0
ZNF652,22834,1,0
ZNF660,285349,1,0
ZNF710,374655,1,0
ZNF789,285989,1,0
ZNF79,7633,1,0
ZNF878,729747,1,0
ZNF90,7643,1,0
ZNRF1,84937,1,0
ZP4,57829,1,0
ZPBP,11055,1,0
ZRSR2P1,7310,1,0
ZSCAN22,342945,1,0
ZSWIM4,65249,1,0
ZYG11A,440590,1,0
